Fiscal Year,Military Personnel Class,Unit Zip Code,Accession Total,Prior Service,Non-Prior Service
2013,Enlisted,37091,16,5,11
2013,Enlisted,37097,12,5,7
2013,Enlisted,37110,29,4,25
2013,Enlisted,37129,27,8,19
2013,Enlisted,37160,8,2,6
2013,Enlisted,37167,112,46,66
2013,Enlisted,37172,26,10,16
2013,Enlisted,37178,6,5,1
2013,Enlisted,37185,8,5,3
2013,Enlisted,37204,101,35,66
2013,Enlisted,37211,7,3,4
2013,Enlisted,37303,13,4,9
2013,Enlisted,37321,1,1,0
2013,Enlisted,37323,34,4,30
2013,Enlisted,37327,17,1,16
2013,Enlisted,37334,4,2,2
2013,Enlisted,37356,8,2,6
2013,Enlisted,37388,25,12,13
2013,Enlisted,37398,17,7,10
2013,Enlisted,37404,40,13,27
2013,Enlisted,37615,15,5,10
2013,Enlisted,37620,17,6,11
2013,Enlisted,37644,9,1,8
2013,Enlisted,37645,24,10,14
2013,Enlisted,37650,7,1,6
2013,Enlisted,37683,10,1,9
2013,Enlisted,37717,8,4,4
2013,Enlisted,37743,9,2,7
2013,Enlisted,37757,4,2,2
2013,Enlisted,37760,19,6,13
2013,Enlisted,37771,23,11,12
2013,Enlisted,37777,40,10,30
2013,Enlisted,37801,16,6,10
2013,Enlisted,37821,10,0,10
2013,Enlisted,37825,17,4,13
2013,Enlisted,37841,9,3,6
2013,Enlisted,37854,26,7,19
2013,Enlisted,37857,11,2,9
2013,Enlisted,37860,11,4,7
2013,Enlisted,37863,6,2,4
2013,Enlisted,37874,15,2,13
2013,Enlisted,37919,45,21,24
2013,Enlisted,37939,23,9,14
2013,Enlisted,38000,5,0,5
2013,Enlisted,38001,4,0,4
2013,Enlisted,38008,8,1,7
2013,Enlisted,38012,19,7,12
2013,Enlisted,38019,6,0,6
2013,Enlisted,38024,13,1,12
2013,Enlisted,38053,5,3,2
2013,Enlisted,38054,3,1,2
2013,Enlisted,38063,32,7,25
2013,Enlisted,38079,6,1,5
2013,Enlisted,38118,40,12,28
2013,Enlisted,38201,14,4,10
2013,Enlisted,38225,10,5,5
2013,Enlisted,38242,8,5,3
2013,Enlisted,38261,23,2,21
2013,Enlisted,38301,28,5,23
2013,Enlisted,38302,19,6,13
2013,Enlisted,38320,4,0,4
2013,Enlisted,38340,22,2,20
2013,Enlisted,38343,16,4,12
2013,Enlisted,38344,10,7,3
2013,Enlisted,38348,2,2,0
2013,Enlisted,38351,7,2,5
2013,Enlisted,38358,10,2,8
2013,Enlisted,38363,7,2,5
2013,Enlisted,38372,12,6,6
2013,Enlisted,38375,21,4,17
2013,Enlisted,38382,45,7,38
2013,Enlisted,38401,23,8,15
2013,Enlisted,38462,8,4,4
2013,Enlisted,38464,2,1,1
2013,Enlisted,38478,3,1,2
2013,Enlisted,38485,21,9,12
2013,Enlisted,38506,13,6,7
2013,Enlisted,38556,21,8,13
2013,Enlisted,38563,8,3,5
2013,Enlisted,38570,15,5,10
2013,Enlisted,38572,9,1,8
2013,Enlisted,38583,4,0,4
2013,Enlisted,38606,22,2,20
2013,Enlisted,38614,15,5,10
2013,Enlisted,38632,16,3,13
2013,Enlisted,38635,12,6,6
2013,Enlisted,38655,14,2,12
2013,Enlisted,38663,13,1,12
2013,Enlisted,38668,16,3,13
2013,Enlisted,38671,40,8,32
2013,Enlisted,38701,9,2,7
2013,Enlisted,38703,1,1,0
2013,Enlisted,38732,6,1,5
2013,Enlisted,38737,18,3,15
2013,Enlisted,38751,7,0,7
2013,Enlisted,38801,37,7,30
2013,Enlisted,38803,23,4,19
2013,Enlisted,38821,8,1,7
2013,Enlisted,38829,14,0,14
2013,Enlisted,38835,13,0,13
2013,Enlisted,38843,5,1,4
2013,Enlisted,38851,32,2,30
2013,Enlisted,38852,9,3,6
2013,Enlisted,38858,13,2,11
2013,Enlisted,38860,13,3,10
2013,Enlisted,38863,27,4,23
2013,Enlisted,38901,17,11,6
2013,Enlisted,38902,2,1,1
2013,Enlisted,38915,22,2,20
2013,Enlisted,38916,20,4,16
2013,Enlisted,38921,7,1,6
2013,Enlisted,38935,16,1,15
2013,Enlisted,38965,11,0,11
2013,Enlisted,38967,7,3,4
2013,Enlisted,39043,14,6,8
2013,Enlisted,39046,27,8,19
2013,Enlisted,39051,32,4,28
2013,Enlisted,39059,18,3,15
2013,Enlisted,39060,18,5,13
2013,Enlisted,39074,18,6,12
2013,Enlisted,39090,12,1,11
2013,Enlisted,39111,6,2,4
2013,Enlisted,39114,11,1,10
2013,Enlisted,39117,17,3,14
2013,Enlisted,39120,10,1,9
2013,Enlisted,39159,8,1,7
2013,Enlisted,39168,4,0,4
2013,Enlisted,39183,19,3,16
2013,Enlisted,39194,7,0,7
2013,Enlisted,39202,3,3,0
2013,Enlisted,39204,37,9,28
2013,Enlisted,39209,33,8,25
2013,Enlisted,39216,16,8,8
2013,Enlisted,39296,8,6,2
2013,Enlisted,39307,20,5,15
2013,Enlisted,39328,8,1,7
2013,Enlisted,39339,22,2,20
2013,Enlisted,39345,30,9,21
2013,Enlisted,39350,22,3,19
2013,Enlisted,39355,9,2,7
2013,Enlisted,39367,10,2,8
2013,Enlisted,39403,4,2,2
2013,Enlisted,39407,83,25,58
2013,Enlisted,39422,12,2,10
2013,Enlisted,39429,14,0,14
2013,Enlisted,39440,4,2,2
2013,Enlisted,39452,33,9,24
2013,Enlisted,39455,10,4,6
2013,Enlisted,39466,11,2,9
2013,Enlisted,39470,38,11,27
2013,Enlisted,39475,20,3,17
2013,Enlisted,39476,15,3,12
2013,Enlisted,39501,17,7,10
2013,Enlisted,39505,14,10,4
2013,Enlisted,39507,32,8,24
2013,Enlisted,39532,27,9,18
2013,Enlisted,39556,8,2,6
2013,Enlisted,39567,15,7,8
2013,Enlisted,39577,15,4,11
2013,Enlisted,39601,33,0,33
2013,Enlisted,39638,13,2,11
2013,Enlisted,39648,29,6,23
2013,Enlisted,39654,17,2,15
2013,Enlisted,39667,27,5,22
2013,Enlisted,39704,5,1,4
2013,Enlisted,39730,11,3,8
2013,Enlisted,39735,7,0,7
2013,Enlisted,39744,10,0,10
2013,Enlisted,39760,23,3,20
2013,Enlisted,39773,9,2,7
2013,Enlisted,39819,6,0,6
2013,Enlisted,40004,1,1,0
2013,Enlisted,40065,18,0,18
2013,Enlisted,40069,4,0,4
2013,Enlisted,40108,38,7,31
2013,Enlisted,40209,13,4,9
2013,Enlisted,40213,12,7,5
2013,Enlisted,40218,53,9,44
2013,Enlisted,40311,1,1,0
2013,Enlisted,40330,13,2,11
2013,Enlisted,40351,37,2,35
2013,Enlisted,40422,24,3,21
2013,Enlisted,40472,42,6,36
2013,Enlisted,40475,84,8,76
2013,Enlisted,40510,6,3,3
2013,Enlisted,40512,1,1,0
2013,Enlisted,40516,9,2,7
2013,Enlisted,40601,46,11,35
2013,Enlisted,40741,40,4,36
2013,Enlisted,40769,8,2,6
2013,Enlisted,40831,15,1,14
2013,Enlisted,40906,23,2,21
2013,Enlisted,40965,24,1,23
2013,Enlisted,41005,17,2,15
2013,Enlisted,41008,6,1,5
2013,Enlisted,41031,6,1,5
2013,Enlisted,41051,39,4,35
2013,Enlisted,41056,24,1,23
2013,Enlisted,41094,67,8,59
2013,Enlisted,41101,21,2,19
2013,Enlisted,41164,11,3,8
2013,Enlisted,41339,15,0,15
2013,Enlisted,41502,6,0,6
2013,Enlisted,41653,21,1,20
2013,Enlisted,41701,17,1,16
2013,Enlisted,42025,12,2,10
2013,Enlisted,42064,8,1,7
2013,Enlisted,42071,25,2,23
2013,Enlisted,42086,17,4,13
2013,Enlisted,42101,34,6,28
2013,Enlisted,42141,19,3,16
2013,Enlisted,42167,4,1,3
2013,Enlisted,42240,36,8,28
2013,Enlisted,42276,9,3,6
2013,Enlisted,42301,20,3,17
2013,Enlisted,42330,15,5,10
2013,Enlisted,42345,16,7,9
2013,Enlisted,42420,1,0,1
2013,Enlisted,42431,12,3,9
2013,Enlisted,42501,26,2,24
2013,Enlisted,42633,9,0,9
2013,Enlisted,42701,14,4,10
2013,Enlisted,42718,6,1,5
2013,Enlisted,42754,4,1,3
2013,Enlisted,43040,34,4,30
2013,Enlisted,43055,31,2,29
2013,Enlisted,43102,19,2,17
2013,Enlisted,43213,59,11,48
2013,Enlisted,43217,65,24,41
2013,Enlisted,43228,13,1,12
2013,Enlisted,43235,42,16,26
2013,Enlisted,43302,19,1,18
2013,Enlisted,43402,42,9,33
2013,Enlisted,43465,123,13,110
2013,Enlisted,43614,28,3,25
2013,Enlisted,43756,91,7,84
2013,Enlisted,43812,21,2,19
2013,Enlisted,44023,43,7,36
2013,Enlisted,44055,23,1,22
2013,Enlisted,44128,79,10,69
2013,Enlisted,44142,29,4,25
2013,Enlisted,44224,76,12,64
2013,Enlisted,44256,35,6,29
2013,Enlisted,44313,9,1,8
2013,Enlisted,44444,51,8,43
2013,Enlisted,44515,48,6,42
2013,Enlisted,44601,14,5,9
2013,Enlisted,44622,19,3,16
2013,Enlisted,44691,18,3,15
2013,Enlisted,44720,119,8,111
2013,Enlisted,44857,25,3,22
2013,Enlisted,44870,21,3,18
2013,Enlisted,44883,27,4,23
2013,Enlisted,44903,28,4,24
2013,Enlisted,45015,41,4,37
2013,Enlisted,45036,35,4,31
2013,Enlisted,45044,38,2,36
2013,Enlisted,45215,68,9,59
2013,Enlisted,45331,32,4,28
2013,Enlisted,45346,25,4,21
2013,Enlisted,45356,8,2,6
2013,Enlisted,45385,16,5,11
2013,Enlisted,45430,51,7,44
2013,Enlisted,45502,30,7,23
2013,Enlisted,45505,33,3,30
2013,Enlisted,45601,43,3,40
2013,Enlisted,45662,31,2,29
2013,Enlisted,45804,25,2,23
2013,Enlisted,45885,4,0,4
2013,Enlisted,46012,25,6,19
2013,Enlisted,46036,10,0,10
2013,Enlisted,46041,17,3,14
2013,Enlisted,46052,11,4,7
2013,Enlisted,46060,19,5,14
2013,Enlisted,46122,33,5,28
2013,Enlisted,46124,54,13,41
2013,Enlisted,46131,124,21,103
2013,Enlisted,46135,17,3,14
2013,Enlisted,46140,12,0,12
2013,Enlisted,46151,34,12,22
2013,Enlisted,46176,69,14,55
2013,Enlisted,46208,10,1,9
2013,Enlisted,46216,102,32,70
2013,Enlisted,46241,208,55,153
2013,Enlisted,46249,29,3,26
2013,Enlisted,46323,18,4,14
2013,Enlisted,46350,29,5,24
2013,Enlisted,46360,1,0,1
2013,Enlisted,46383,22,4,18
2013,Enlisted,46402,29,5,24
2013,Enlisted,46406,49,14,35
2013,Enlisted,46517,32,6,26
2013,Enlisted,46563,14,2,12
2013,Enlisted,46580,17,2,15
2013,Enlisted,46613,56,11,45
2013,Enlisted,46703,9,1,8
2013,Enlisted,46714,15,6,9
2013,Enlisted,46750,15,1,14
2013,Enlisted,46809,29,0,29
2013,Enlisted,46825,114,13,101
2013,Enlisted,46901,34,5,29
2013,Enlisted,46947,32,4,28
2013,Enlisted,46970,11,0,11
2013,Enlisted,47150,41,7,34
2013,Enlisted,47167,27,7,20
2013,Enlisted,47170,18,4,14
2013,Enlisted,47203,12,4,8
2013,Enlisted,47250,17,2,15
2013,Enlisted,47265,16,2,14
2013,Enlisted,47274,30,6,24
2013,Enlisted,47303,65,12,53
2013,Enlisted,47331,25,4,21
2013,Enlisted,47348,42,10,32
2013,Enlisted,47374,19,5,14
2013,Enlisted,47394,17,4,13
2013,Enlisted,47401,40,5,35
2013,Enlisted,47421,49,7,42
2013,Enlisted,47441,9,2,7
2013,Enlisted,47501,23,2,21
2013,Enlisted,47546,49,10,39
2013,Enlisted,47591,18,9,9
2013,Enlisted,47715,95,10,85
2013,Enlisted,47804,45,6,39
2013,Enlisted,47834,12,1,11
2013,Enlisted,47872,15,3,12
2013,Enlisted,47904,9,1,8
2013,Enlisted,47905,57,13,44
2013,Enlisted,47933,24,6,18
2013,Enlisted,47960,2,0,2
2013,Enlisted,47977,15,2,13
2013,Enlisted,47978,15,1,14
2013,Enlisted,48060,10,3,7
2013,Enlisted,48180,54,5,49
2013,Enlisted,48197,20,2,18
2013,Enlisted,48208,50,8,42
2013,Enlisted,48234,45,19,26
2013,Enlisted,48341,21,5,16
2013,Enlisted,48446,13,2,11
2013,Enlisted,48503,40,9,31
2013,Enlisted,48601,13,6,7
2013,Enlisted,48640,12,2,10
2013,Enlisted,48642,4,2,2
2013,Enlisted,48706,28,4,24
2013,Enlisted,48801,9,2,7
2013,Enlisted,48813,9,0,9
2013,Enlisted,48817,21,2,19
2013,Enlisted,48837,58,9,49
2013,Enlisted,48838,16,5,11
2013,Enlisted,48843,49,5,44
2013,Enlisted,48906,46,13,33
2013,Enlisted,49009,45,5,40
2013,Enlisted,49012,100,16,84
2013,Enlisted,49047,3,1,2
2013,Enlisted,49091,17,1,16
2013,Enlisted,49201,15,1,14
2013,Enlisted,49202,16,0,16
2013,Enlisted,49221,4,2,2
2013,Enlisted,49224,14,0,14
2013,Enlisted,49307,12,3,9
2013,Enlisted,49437,35,7,28
2013,Enlisted,49509,80,15,65
2013,Enlisted,49601,15,8,7
2013,Enlisted,49660,7,1,6
2013,Enlisted,49707,1,0,1
2013,Enlisted,49721,10,5,5
2013,Enlisted,49739,58,11,47
2013,Enlisted,49783,21,3,18
2013,Enlisted,49802,11,2,9
2013,Enlisted,49837,8,0,8
2013,Enlisted,49849,10,3,7
2013,Enlisted,49855,5,0,5
2013,Enlisted,49908,12,1,11
2013,Enlisted,49913,9,2,7
2013,Enlisted,49935,4,0,4
2013,Enlisted,50025,8,1,7
2013,Enlisted,50036,49,4,45
2013,Enlisted,50126,19,4,15
2013,Enlisted,50131,273,50,223
2013,Enlisted,50138,11,1,10
2013,Enlisted,50158,34,4,30
2013,Enlisted,50220,10,1,9
2013,Enlisted,50401,16,0,16
2013,Enlisted,50501,24,8,16
2013,Enlisted,50511,13,4,9
2013,Enlisted,50533,3,0,3
2013,Enlisted,50566,8,1,7
2013,Enlisted,50588,16,1,15
2013,Enlisted,50616,10,2,8
2013,Enlisted,50662,17,4,13
2013,Enlisted,50703,60,12,48
2013,Enlisted,50841,9,3,6
2013,Enlisted,51031,23,4,19
2013,Enlisted,51111,33,1,32
2013,Enlisted,51201,10,0,10
2013,Enlisted,51301,6,0,6
2013,Enlisted,51334,5,0,5
2013,Enlisted,51401,11,3,8
2013,Enlisted,51442,16,1,15
2013,Enlisted,51503,25,6,19
2013,Enlisted,51601,9,2,7
2013,Enlisted,52002,43,10,33
2013,Enlisted,52246,61,14,47
2013,Enlisted,52353,11,1,10
2013,Enlisted,52404,70,8,62
2013,Enlisted,52501,7,0,7
2013,Enlisted,52544,16,2,14
2013,Enlisted,52556,24,3,21
2013,Enlisted,52577,14,1,13
2013,Enlisted,52632,27,6,21
2013,Enlisted,52638,12,1,11
2013,Enlisted,52641,10,1,9
2013,Enlisted,52732,14,1,13
2013,Enlisted,52761,10,1,9
2013,Enlisted,52806,40,9,31
2013,Enlisted,53027,3,0,3
2013,Enlisted,53066,11,4,7
2013,Enlisted,53073,13,0,13
2013,Enlisted,53089,15,2,13
2013,Enlisted,53094,13,3,10
2013,Enlisted,53095,20,4,16
2013,Enlisted,53105,23,1,22
2013,Enlisted,53121,16,1,15
2013,Enlisted,53144,1,1,0
2013,Enlisted,53154,5,0,5
2013,Enlisted,53186,21,2,19
2013,Enlisted,53190,23,2,21
2013,Enlisted,53212,47,7,40
2013,Enlisted,53511,5,2,3
2013,Enlisted,53538,20,8,12
2013,Enlisted,53545,13,0,13
2013,Enlisted,53581,13,2,11
2013,Enlisted,53704,135,32,103
2013,Enlisted,53818,9,0,9
2013,Enlisted,53821,14,0,14
2013,Enlisted,53901,9,1,8
2013,Enlisted,53913,11,1,10
2013,Enlisted,53948,7,2,5
2013,Enlisted,53959,15,6,9
2013,Enlisted,53963,18,3,15
2013,Enlisted,54017,14,4,10
2013,Enlisted,54022,11,4,7
2013,Enlisted,54143,30,3,27
2013,Enlisted,54241,6,2,4
2013,Enlisted,54303,19,3,16
2013,Enlisted,54401,17,2,15
2013,Enlisted,54405,14,1,13
2013,Enlisted,54409,9,1,8
2013,Enlisted,54449,15,2,13
2013,Enlisted,54451,8,1,7
2013,Enlisted,54452,6,1,5
2013,Enlisted,54455,1,0,1
2013,Enlisted,54456,22,1,21
2013,Enlisted,54481,15,0,15
2013,Enlisted,54487,6,2,4
2013,Enlisted,54495,26,2,24
2013,Enlisted,54501,8,1,7
2013,Enlisted,54612,15,2,13
2013,Enlisted,54615,11,0,11
2013,Enlisted,54618,32,8,24
2013,Enlisted,54650,19,4,15
2013,Enlisted,54656,9,0,9
2013,Enlisted,54660,12,1,11
2013,Enlisted,54665,13,1,12
2013,Enlisted,54703,24,2,22
2013,Enlisted,54729,23,2,21
2013,Enlisted,54751,32,5,27
2013,Enlisted,54801,5,0,5
2013,Enlisted,54806,10,1,9
2013,Enlisted,54843,16,1,15
2013,Enlisted,54868,13,3,10
2013,Enlisted,54880,24,5,19
2013,Enlisted,54901,40,4,36
2013,Enlisted,54914,37,5,32
2013,Enlisted,54923,1,1,0
2013,Enlisted,54929,13,0,13
2013,Enlisted,54935,28,9,19
2013,Enlisted,54971,18,1,17
2013,Enlisted,54981,7,0,7
2013,Enlisted,55008,13,3,10
2013,Enlisted,55016,34,5,29
2013,Enlisted,55021,27,5,22
2013,Enlisted,55033,12,1,11
2013,Enlisted,55057,19,1,18
2013,Enlisted,55060,14,1,13
2013,Enlisted,55063,38,5,33
2013,Enlisted,55066,15,3,12
2013,Enlisted,55068,60,17,43
2013,Enlisted,55077,27,1,26
2013,Enlisted,55082,45,3,42
2013,Enlisted,55101,106,16,90
2013,Enlisted,55106,55,10,45
2013,Enlisted,55107,67,11,56
2013,Enlisted,55112,14,2,12
2013,Enlisted,55113,25,4,21
2013,Enlisted,55118,61,6,55
2013,Enlisted,55122,17,3,14
2013,Enlisted,55303,29,5,24
2013,Enlisted,55350,16,1,15
2013,Enlisted,55355,17,4,13
2013,Enlisted,55362,15,3,12
2013,Enlisted,55413,6,1,5
2013,Enlisted,55431,83,19,64
2013,Enlisted,55443,33,9,24
2013,Enlisted,55719,14,2,12
2013,Enlisted,55720,41,1,40
2013,Enlisted,55744,14,2,12
2013,Enlisted,55746,42,2,40
2013,Enlisted,55811,87,7,80
2013,Enlisted,55904,38,3,35
2013,Enlisted,55912,19,11,8
2013,Enlisted,55987,19,2,17
2013,Enlisted,56001,47,9,38
2013,Enlisted,56007,33,5,28
2013,Enlisted,56021,12,2,10
2013,Enlisted,56031,9,4,5
2013,Enlisted,56073,8,1,7
2013,Enlisted,56081,12,0,12
2013,Enlisted,56082,9,1,8
2013,Enlisted,56143,9,0,9
2013,Enlisted,56156,11,3,8
2013,Enlisted,56164,7,2,5
2013,Enlisted,56201,10,1,9
2013,Enlisted,56208,9,0,9
2013,Enlisted,56256,10,0,10
2013,Enlisted,56258,14,4,10
2013,Enlisted,56265,12,1,11
2013,Enlisted,56267,11,1,10
2013,Enlisted,56277,9,2,7
2013,Enlisted,56278,16,0,16
2013,Enlisted,56283,2,1,1
2013,Enlisted,56303,81,11,70
2013,Enlisted,56308,38,7,31
2013,Enlisted,56345,123,18,105
2013,Enlisted,56347,6,2,4
2013,Enlisted,56378,10,4,6
2013,Enlisted,56401,21,3,18
2013,Enlisted,56482,26,3,23
2013,Enlisted,56501,13,1,12
2013,Enlisted,56537,18,0,18
2013,Enlisted,56560,29,2,27
2013,Enlisted,56601,14,4,10
2013,Enlisted,56701,25,5,20
2013,Enlisted,56716,14,1,13
2013,Enlisted,57006,12,0,12
2013,Enlisted,57028,5,1,4
2013,Enlisted,57042,21,2,19
2013,Enlisted,57069,13,1,12
2013,Enlisted,57078,2,0,2
2013,Enlisted,57104,36,3,33
2013,Enlisted,57201,13,1,12
2013,Enlisted,57231,7,1,6
2013,Enlisted,57252,14,1,13
2013,Enlisted,57274,4,0,4
2013,Enlisted,57301,14,4,10
2013,Enlisted,57325,16,3,13
2013,Enlisted,57350,1,0,1
2013,Enlisted,57366,4,0,4
2013,Enlisted,57380,17,1,16
2013,Enlisted,57401,14,4,10
2013,Enlisted,57469,6,0,6
2013,Enlisted,57501,12,0,12
2013,Enlisted,57601,6,1,5
2013,Enlisted,57702,31,8,23
2013,Enlisted,57703,23,8,15
2013,Enlisted,57717,6,0,6
2013,Enlisted,57783,9,2,7
2013,Enlisted,57785,2,0,2
2013,Enlisted,58054,4,0,4
2013,Enlisted,58072,11,3,8
2013,Enlisted,58075,7,0,7
2013,Enlisted,58102,52,8,44
2013,Enlisted,58201,43,5,38
2013,Enlisted,58220,4,0,4
2013,Enlisted,58237,5,1,4
2013,Enlisted,58257,9,1,8
2013,Enlisted,58301,20,7,13
2013,Enlisted,58318,10,0,10
2013,Enlisted,58324,11,1,10
2013,Enlisted,58368,2,1,1
2013,Enlisted,58402,14,3,11
2013,Enlisted,58421,4,1,3
2013,Enlisted,58433,2,0,2
2013,Enlisted,58495,2,0,2
2013,Enlisted,58506,62,10,52
2013,Enlisted,58545,1,0,1
2013,Enlisted,58601,10,0,10
2013,Enlisted,58646,3,0,3
2013,Enlisted,58702,29,10,19
2013,Enlisted,58802,11,2,9
2013,Enlisted,59036,1,0,1
2013,Enlisted,59047,4,0,4
2013,Enlisted,59102,51,11,40
2013,Enlisted,59218,4,1,3
2013,Enlisted,59230,5,1,4
2013,Enlisted,59270,5,0,5
2013,Enlisted,59301,10,2,8
2013,Enlisted,59405,4,2,2
2013,Enlisted,59457,8,0,8
2013,Enlisted,59501,6,2,4
2013,Enlisted,59538,7,2,5
2013,Enlisted,59601,6,0,6
2013,Enlisted,59602,30,5,25
2013,Enlisted,59604,13,3,10
2013,Enlisted,59636,34,15,19
2013,Enlisted,59701,14,3,11
2013,Enlisted,59711,10,0,10
2013,Enlisted,59714,44,11,33
2013,Enlisted,59725,5,1,4
2013,Enlisted,59808,36,10,26
2013,Enlisted,59840,17,2,15
2013,Enlisted,59901,31,5,26
2013,Enlisted,59923,6,0,6
2013,Enlisted,60085,9,5,4
2013,Enlisted,60098,17,6,11
2013,Enlisted,60120,43,15,28
2013,Enlisted,60178,21,0,21
2013,Enlisted,60435,36,7,29
2013,Enlisted,60472,87,16,71
2013,Enlisted,60505,23,5,18
2013,Enlisted,60546,113,22,91
2013,Enlisted,60615,42,8,34
2013,Enlisted,60616,45,26,19
2013,Enlisted,60638,24,5,19
2013,Enlisted,60651,26,4,22
2013,Enlisted,60901,29,6,23
2013,Enlisted,61021,22,2,20
2013,Enlisted,61032,41,2,39
2013,Enlisted,61071,11,3,8
2013,Enlisted,61115,81,11,70
2013,Enlisted,61264,44,12,32
2013,Enlisted,61341,6,1,5
2013,Enlisted,61364,17,2,15
2013,Enlisted,61401,38,1,37
2013,Enlisted,61434,21,6,15
2013,Enlisted,61443,16,4,12
2013,Enlisted,61455,16,3,13
2013,Enlisted,61607,85,11,74
2013,Enlisted,61701,28,8,20
2013,Enlisted,61734,7,2,5
2013,Enlisted,61764,23,2,21
2013,Enlisted,61801,25,9,16
2013,Enlisted,61820,16,2,14
2013,Enlisted,61834,25,1,24
2013,Enlisted,61938,12,1,11
2013,Enlisted,61944,14,1,13
2013,Enlisted,61951,37,2,35
2013,Enlisted,62056,33,10,23
2013,Enlisted,62205,6,1,5
2013,Enlisted,62269,31,4,27
2013,Enlisted,62286,36,5,31
2013,Enlisted,62305,17,2,15
2013,Enlisted,62401,31,1,30
2013,Enlisted,62439,23,2,21
2013,Enlisted,62521,69,20,49
2013,Enlisted,62618,20,4,16
2013,Enlisted,62702,100,19,81
2013,Enlisted,62864,46,5,41
2013,Enlisted,62896,49,15,34
2013,Enlisted,62959,32,9,23
2013,Enlisted,62966,27,5,22
2013,Enlisted,63020,19,1,18
2013,Enlisted,63028,64,14,50
2013,Enlisted,63044,21,3,18
2013,Enlisted,63077,32,6,26
2013,Enlisted,63109,101,33,68
2013,Enlisted,63125,118,27,91
2013,Enlisted,63383,29,4,25
2013,Enlisted,63401,19,3,16
2013,Enlisted,63552,24,8,16
2013,Enlisted,63640,39,8,31
2013,Enlisted,63645,4,0,4
2013,Enlisted,63703,45,9,36
2013,Enlisted,63755,17,4,13
2013,Enlisted,63775,25,6,19
2013,Enlisted,63801,6,1,5
2013,Enlisted,63841,11,1,10
2013,Enlisted,63857,14,3,11
2013,Enlisted,63873,4,0,4
2013,Enlisted,63901,9,4,5
2013,Enlisted,63935,10,1,9
2013,Enlisted,64052,17,6,11
2013,Enlisted,64067,27,4,23
2013,Enlisted,64085,39,2,37
2013,Enlisted,64093,15,1,14
2013,Enlisted,64129,119,33,86
2013,Enlisted,64402,10,6,4
2013,Enlisted,64468,16,4,12
2013,Enlisted,64506,31,9,22
2013,Enlisted,64601,12,4,8
2013,Enlisted,64683,6,1,5
2013,Enlisted,64701,43,10,33
2013,Enlisted,64735,21,3,18
2013,Enlisted,64759,7,1,6
2013,Enlisted,64772,9,5,4
2013,Enlisted,64804,35,9,26
2013,Enlisted,64831,15,5,10
2013,Enlisted,64836,5,1,4
2013,Enlisted,64850,2,0,2
2013,Enlisted,65101,28,10,18
2013,Enlisted,65109,42,11,31
2013,Enlisted,65202,20,3,17
2013,Enlisted,65233,39,10,29
2013,Enlisted,65251,7,3,4
2013,Enlisted,65265,5,2,3
2013,Enlisted,65270,8,1,7
2013,Enlisted,65301,28,5,23
2013,Enlisted,65305,36,11,25
2013,Enlisted,65340,37,11,26
2013,Enlisted,65401,15,2,13
2013,Enlisted,65473,41,15,26
2013,Enlisted,65536,16,1,15
2013,Enlisted,65605,9,1,8
2013,Enlisted,65708,24,6,18
2013,Enlisted,65723,19,1,18
2013,Enlisted,65775,22,4,18
2013,Enlisted,65802,80,13,67
2013,Enlisted,65803,48,10,38
2013,Enlisted,66027,13,8,5
2013,Enlisted,66044,37,10,27
2013,Enlisted,66061,59,11,48
2013,Enlisted,66067,13,3,10
2013,Enlisted,66071,5,0,5
2013,Enlisted,66102,59,20,39
2013,Enlisted,66219,6,2,4
2013,Enlisted,66220,9,2,7
2013,Enlisted,66434,7,2,5
2013,Enlisted,66436,2,1,1
2013,Enlisted,66441,14,2,12
2013,Enlisted,66503,64,25,39
2013,Enlisted,66508,7,2,5
2013,Enlisted,66611,5,4,1
2013,Enlisted,66619,76,11,65
2013,Enlisted,66749,27,4,23
2013,Enlisted,66762,15,2,13
2013,Enlisted,66801,17,4,13
2013,Enlisted,66901,7,1,6
2013,Enlisted,66967,11,1,10
2013,Enlisted,67010,12,2,10
2013,Enlisted,67114,8,0,8
2013,Enlisted,67124,11,0,11
2013,Enlisted,67208,26,6,20
2013,Enlisted,67213,30,11,19
2013,Enlisted,67217,47,14,33
2013,Enlisted,67337,17,2,15
2013,Enlisted,67401,8,4,4
2013,Enlisted,67410,6,1,5
2013,Enlisted,67432,3,0,3
2013,Enlisted,67501,18,1,17
2013,Enlisted,67530,17,1,16
2013,Enlisted,67601,16,4,12
2013,Enlisted,67654,6,1,5
2013,Enlisted,67701,7,0,7
2013,Enlisted,67801,7,0,7
2013,Enlisted,67901,14,2,12
2013,Enlisted,68003,2,2,0
2013,Enlisted,68025,14,3,11
2013,Enlisted,68041,1,0,1
2013,Enlisted,68066,18,4,14
2013,Enlisted,68106,19,4,15
2013,Enlisted,68142,41,6,35
2013,Enlisted,68310,22,7,15
2013,Enlisted,68410,6,1,5
2013,Enlisted,68434,16,4,12
2013,Enlisted,68467,4,0,4
2013,Enlisted,68503,5,3,2
2013,Enlisted,68508,33,10,23
2013,Enlisted,68524,67,10,57
2013,Enlisted,68602,9,0,9
2013,Enlisted,68701,12,1,11
2013,Enlisted,68763,2,1,1
2013,Enlisted,68787,5,0,5
2013,Enlisted,68803,44,6,38
2013,Enlisted,68822,3,0,3
2013,Enlisted,68847,20,2,18
2013,Enlisted,68901,25,3,22
